pair_id,design1_id,design2_id,design1_name,design2_name,design1_image_url,design2_image_url,image_similarity,text_similarity,total_similarity,label
51,3020000019758-09-01,3020000024348-09-01,화장품 포장용 병,개인용 세제 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0f63a2eefd11079d006f4cd70f75e4ac6265a23764f163feaaf2d179f55740a51,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b005b3db6b458aa73bb6f93c107a5863dda9dd3ddeee8bc03657f11156c0aa358f,0.9420469999313354,0.8070331811904907,0.9015428423881531,0
52,3020000024557-09-01,3020000031742-09-01,화장품 용기,포장용 가스용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b005b3db6b458aa73b5f84b5e88bb806fd701ec43f9850a07797b6359215bbc735,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b089d7a621b89857a2487dbffde70e585a9b162c2a17b0815d155ee4d8831ad2a1,0.7958146929740906,0.7216941118240356,0.7735785245895386,0
53,3020000009604-09-01,3020000001542-09-01,포장용용기,포장용 음료용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b073590199e4f1dc16c4994de40142535603458437661fcfdbc47f8ce473ec65c9,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b700f0235c7824b0587fd55be5134f032acd59f883b9206c47041ec1b351eb0c,0.8329824209213257,0.7785738706588745,0.8166598677635193,0
54,3020000029032-09-01,3020000022812-09-01,포장용기,포장용 병,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd26e88aba601c1a5ffaffd7513bd7646c246f30579db43a0d3,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b02e6ec20e9488ca663ad59844fd3ba6d2d1f8ed2d2803d4e407f57426de71ea98,0.8573893308639526,0.8287161588668823,0.8487873673439026,0
55,3020000024534-09-01,3020000006090-09-01,화장품 용기,포장용 병,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b005b3db6b458aa73bad765829c40530d0971c65a9ec7bb85456d73763471f1d11,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0187836737e94fb39b9d0139a39d2cc390be542fc4d85a6fbd9fa155e2c5ad8f6,0.867264986038208,0.7399134635925293,0.8290594816207886,0
56,3020000025996-09-01,3020000017001-09-01,식용유병,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07a28099d0ef98e176c583cef1aca2061f34cb46582ffffa840f02e84dd3a91fe,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0d8ee6709638b6fa151acb057bf4b283f404d1149c740d3643f9885c63ddd87f8,0.8364623188972473,0.7822097539901733,0.8201865553855896,0
57,3020000020569-09-01,3020000001139-09-01,액체용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bea0399dd2b7a3e51bd7c881a493e52a791c7538a9639bdd8061c48c762b6f55,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b700f0235c7824b0b9d15885ea58921e64b88d6b7f5b424819807f28e1eb2cee,0.7937667369842529,0.795062780380249,0.7941555380821228,0
58,3020000015229-09-01,3020000026403-09-01,포장용 용기,액체 화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07ba686bc001e12b736b25ce876b15bae0e8aaa9c2ad9adfb4cf962f6daa42935,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b035c516d305aed14500996500c539b991471cdddbac838f411b05b968da0f270f,0.7954615354537964,0.7562759518623352,0.7837058901786804,0
59,3020000027874-09-01,3020000020569-09-01,포장용용기,액체용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b01b6467bd697fe99c3417ef7c1899dbda805e0d76a677f7ef2619af48614b94ba,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bea0399dd2b7a3e51bd7c881a493e52a791c7538a9639bdd09f15e9e0344e15f,0.8567025661468506,0.7730927467346191,0.8316196203231812,0
60,3020000029756-09-01,3020000006446-09-01,포장용 병,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd22a0df6146d523614037efe9cecec5ea9ca0f1f3074746e3d,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0187836737e94fb39d0891ba1d3de6d92656ddd5ad5eda738e576eec24b87e0a7,0.6885085701942444,0.8347307443618774,0.7323752641677856,0
61,3020000028261-09-01,3020000015830-09-01,화장품 용기,화장품용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0227542a1f24a736122cfa453f48f4400fb8316e5f351d2ccdbcfd90c6124903b,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07ba686bc001e12b7d26e09af6146358c38574e668718dd269eab58cb6cb08b9b,0.8721126914024353,0.9045513272285461,0.8818442821502686,0
62,3020000031468-09-01,3020000019784-09-01,화장품 용기,식품포장용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b089d7a621b89857a2e6fd5d03a616b313ad947e8c7453a16adc8fd9d2b3aa8a00,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0f63a2eefd11079d0981ed2fff931e701fbc7d790be4e303270d8c12df89d962f,0.8703751564025879,0.8237485885620117,0.8563871383666992,0
63,3020000020569-09-01,3020000006442-09-01,액체용기,화장품용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bea0399dd2b7a3e51bd7c881a493e52a791c7538a9639bdde2c7959c23a6b383,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0187836737e94fb39d0891ba1d3de6d92b749723166fb510ac6bc978676833b12,0.7670487761497498,0.7911703586578369,0.7742852568626404,0
64,3020000013606-09-01,3020000031088-09-01,화장품 용기,포장용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685b5160b34fe202fbfabfe2536a403a69d18aa1876b68c7e61,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b089d7a621b89857a2a6e995ef25b4de530e075e7abc9b8c5324a01cc2ac4db3d0,0.7408453822135925,0.8666670918464661,0.7785918712615967,0
65,3020000012594-09-01,3020000022024-09-01,포장용 병,포장용 병,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08964a6c84ce8cbe1a2734cd20ff462c98c85951218f53d286bdd5719c21039d1,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b02e6ec20e9488ca66d73e29b516cdfdccf54611c38e60fb24c356d43a25d8d930,0.7510154247283936,0.8743765354156494,0.7880237102508545,0
66,3020000021814-09-01,3020000011001-09-01,화장품 용기,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b006449c7f1c85a4a7187d3aa3a76c31b34df56d1f9862991da195658fb143a6ab,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b070abdd713d0b290aa6f312245d3a82ee762249b201b11d965cab09a02393e6d6,0.7776961922645569,0.8394879102706909,0.7962337136268616,0
67,3020000019482-09-01,3020000023257-09-01,포장용 용기,식품용용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0f63a2eefd11079d0ccfa5665d6ade3222a6a99be7a6af297f1a2c8a2e8722c09,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b09b1f6789fb975124ddde99bf437cdce8b254f968dabd728de49de1f5b2bf5bdf,0.7886772155761719,0.8648005723953247,0.8115141987800598,0
68,3020000019480-09-01,3020000026844-09-01,포장용 용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0f63a2eefd11079d0ccfa5665d6ade32219a211d025177d9ba25ca2d605700901,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b035c516d305aed14571243152256c21dad8a464247adf2be4bf8f8d73dc6bde33,0.7805708050727844,0.847094714641571,0.8005279302597046,0
69,3020000002988-09-01,3020000029979-09-01,화장품 용기,포장용 병,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0680d52483fc7b07d6fe290517ec135e74f9e3dd1bc7c81cbfdc4cd7ed58643f0,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd2aac602e829ef0eb5fcbe91527496863f348318f81c8fd138,0.7971072793006897,0.7421456575393677,0.7806187868118286,0
70,3020000028626-09-01,3020000032578-09-01,포장용 병,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0227542a1f24a7361a615bd7b9a4da4d25314d588717f4a34cf72b25571ceb4e8,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b056fef538e42de114a5789ee7e1d70e892127d09ddd1ea1801acc8d256641f508,0.8497154116630554,0.777736246585846,0.8281216621398926,0
71,3020000002988-09-01,3020000023526-09-01,화장품 용기,향수 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0680d52483fc7b07d6fe290517ec135e74f9e3dd1bc7c81cb54dd591c901c3043,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b09b1f6789fb97512406c585eb35ae35c5391bc9837eac95ab8cc87ae3d56c2db4,0.8355230093002319,0.8109654188156128,0.8281557559967041,0
72,3020000009396-09-01,3020000009397-09-01,화장품 용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b073590199e4f1dc1639c043446a843f3470496d74c2a4c07b448ac816fa471485,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b073590199e4f1dc1639c043446a843f341fc2934575b22167758ccc8959781286,0.8134938478469849,0.941766619682312,0.851975679397583,0
73,3020000003961-09-01,3020000032447-09-01,식음료용 병,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b00b66daf06c8a8306030a04a3ad2dfd54658d347cc6bb5530033db7d77b129b33,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b056fef538e42de114adfcf72cc6314c12724d86072dd1e0e189245538d506d95b,0.8012393712997437,0.8718025088310242,0.8224083185195923,0
74,3020000031166-09-01,3020000025138-09-01,화장품용기,화장품용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b089d7a621b89857a2bda1ae1f5599e317e2f2391fc916ba68a8d1201107049865,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07a28099d0ef98e17a76fe1c93404a74abf48105e701089184865c077ce6cb563,0.787017822265625,0.9004440307617188,0.8210456371307373,0
75,3020000029312-09-01,3020000010994-09-01,술병,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd2827ea165d016d0f0e26f05fa79b582dec4082b36e6b91a20,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0ef3ea9b059e1242154c6c6b21c0868739071209d4ac9b29580f52229057bc259,0.6621685028076172,0.7521411180496216,0.6891602873802185,0
76,3020000006438-09-01,3020000026521-09-01,화장품용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0187836737e94fb39d6735824be9a53a7e1edc7ee54fa0b09877cd0212c91484c,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b035c516d305aed145b09b91918cd97e08dc085c0d9bf043425e69f3c3ea143fe7,0.8790038824081421,0.9594091176986694,0.9031254053115845,0
77,3020000010996-09-01,3020000007536-09-01,포장용 용기,포장용 술병,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0ef3ea9b059e1242154c6c6b21c086873fec4e762b42098f71009e8b150b1a1f5,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0fdcd45318d7ff23c0d045c2fa1109ccbbf7bb6109df7d573ae5b93c1b421d008,0.7847825884819031,0.8988703489303589,0.8190089464187622,0
78,3020000019098-09-01,3020000031066-09-01,향수용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0f63a2eefd11079d08493f71a2050ee4298f127c1f171f9c05bde1cc3f3e1eec6,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b089d7a621b89857a24e563e71b55eadee73f56adf95bfe562f9050d5857b3397d,0.8016477227210999,0.7671594023704529,0.7913012504577637,0
79,3020000015613-09-01,3020000032063-09-01,화장품 용기,화장품 함,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07ba686bc001e12b776336c19178a59c1d50e5b6f173eb6c4019874b418ff6451,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b056fef538e42de1141cf4f2c16849838738260539392832189e5ad1c1a0234a3d,0.7443799376487732,0.9292060136795044,0.7998277544975281,0
80,3020000015285-09-01,3020000012835-09-01,화장품 용기,향수병,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07ba686bc001e12b75d136b4df6d33bb5ac403f7f7879e0119152b02d02aa8bdd,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08964a6c84ce8cbe136b914a53e58c31f5a71b47ce7755bd57ba8fb98a8413d52,0.9263948798179626,0.7736637592315674,0.8805755376815796,0
81,3020000033181-09-01,3020000030584-09-01,세제용기,포장용 병,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0f32787804da8b7ad453014fa1c02db95759e6c4eee9011bce140d2c2fc89fe91,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e068550a177cec7d2edc1565c58296d37f8a9a8710551af9c1,0.7650368809700012,0.7661397457122803,0.7653677463531494,0
82,3020000013583-09-01,3020000030702-09-01,화장품 용기,음료수 병,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df68572d7f7323bc50a0e94b7efa79b355815fa1df8b4c6e97eb8,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0b9dddcdc7170a0769ff13faeaeaa94407b0d1b8de36d348d,0.7784929275512695,0.7702103853225708,0.7760081887245178,0
83,3020000015228-09-01,3020000023526-09-01,포장용 용기,향수 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07ba686bc001e12b736b25ce876b15baee6fa5b98ab5666b6f68c2a5226b9b16f,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b09b1f6789fb97512406c585eb35ae35c5391bc9837eac95ab8cc87ae3d56c2db4,0.8178642392158508,0.827369749546051,0.8207159042358398,0
84,3020000014636-09-01,3020000032582-09-01,포장용 병,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0606f4df1f99f40812b87e9c8a19dc7be1036d90f246e56e97be30042c9f08dd8,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b056fef538e42de114c938f9d32b974d9772fb62244519d1b86b3385a9e71bdd7a,0.8368671536445618,0.8662164211273193,0.8456719517707825,0
85,3020000031089-09-01,3020000023870-09-01,포장용기,향수용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b089d7a621b89857a2a6e995ef25b4de53c3b0a0f3559ebf12890b0cc26653ee7b,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b09b1f6789fb9751245383ec1ea175fde38980f608958d08b2dd4e99fd37127576,0.8357096910476685,0.8104194402694702,0.828122615814209,0
86,3020000015282-09-01,3020000017457-09-01,화장품 용기,디스펜서 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07ba686bc001e12b75d136b4df6d33bb521e75c89274b2b2bccba61a4d20d2a08,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0d8ee6709638b6fa1605fd1147d87744ea21948e4c4973be50800ef6546163491,0.759832501411438,0.8644898533821106,0.7912297248840332,0
87,3020000031166-09-01,3020000034017-09-01,화장품용기,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b089d7a621b89857a2bda1ae1f5599e317e2f2391fc916ba68432653f8ff162abb,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bfb5e3af4d1caf7e41c1a10938b5a94553cd9bfe72ec18a897698a465c216cbe,0.9115015268325806,0.8321720361709595,0.8877026438713074,0
88,3020000013860-09-01,3020000018351-09-01,포장용 용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685f8cbf1fb50c4736dd58c5eb7e03827ba9018dbedc61bd2a1,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0deac54f8925f4c7d59f6c908e7f385a3ccff19416943de8db87324dc674697f2,0.7418679594993591,0.8389483094215393,0.7709920406341553,0
89,3020000015340-09-01,3020000033581-09-01,포장용용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07ba686bc001e12b775060f5fe4c5113b39bbb333b141abc1f3fced048cd75cc4,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0f32787804da8b7ad0513baa27761822439170e720f5e6e3cc913c7d83d6486a6,0.8864697217941284,0.8365018367767334,0.8714793920516968,0
90,3020000016040-09-01,3020000022024-09-01,식품용기,포장용 병,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c166bfa7c9e52a4a85fd8162f538fc810f203cca4fb077e60,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b02e6ec20e9488ca66d73e29b516cdfdccf54611c38e60fb2417cf1878ab68f1c6,0.702144980430603,0.7507837414741516,0.7167366147041321,0
91,3020000029872-09-01,3020000000726-09-01,화장품용기,병,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b011f68ef22f394dd26a964075748e6c189291de851176d71c4564ef9712f4776b,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0cc72ed919b3423000a38f4d03ae02e78859ec8517f932d63e728b57b6ba04587,0.8890793323516846,0.7244686484336853,0.8396961092948914,0
92,3020000017457-09-01,3020000015830-09-01,디스펜서 용기,화장품용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0d8ee6709638b6fa1605fd1147d87744ea21948e4c4973be50800ef6546163491,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07ba686bc001e12b7d26e09af6146358c38574e668718dd26f7831b557cbfa714,0.831673264503479,0.8463097810745239,0.8360642194747925,0
93,3020000017302-09-01,3020000005512-09-01,포장용 용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0d8ee6709638b6fa147789b22cdad6984c70901213bff27181c3c5b918ec6419b,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08fe3e6d10b56cc3d22f91fa31f9e4b5d2d45b21b61a48a4924b50fbbb2d5be3d,0.8804264664649963,0.8320045471191406,0.8658998608589172,0
94,3020000021422-09-01,3020000002082-09-01,화장품 용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b006449c7f1c85a4a7e93b067df666c42493cd6ac1ba8fe92e0a7c54c4288abd62,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0680d52483fc7b07d3621f255e5f93b215d3d108e5dd08d7c7869951eb390b366,0.6416730880737305,0.9436002969741821,0.7322512865066528,0
95,3020000009397-09-01,3020000007443-09-01,화장품 용기,샴푸용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b073590199e4f1dc1639c043446a843f341fc2934575b221679182f278029bf8fa,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0fdcd45318d7ff23c308bbaa2658dde0932dde688c5cdc6dc8deb21f1f52a1b08,0.7905250787734985,0.8302038908004761,0.8024287223815918,0
96,3020000001557-09-01,3020000025817-09-01,화장품 용기,대나무통 속 참소주,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b700f0235c7824b02742d12238f52e5f07b186765f208389a53ec0fe778dd01d,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b07a28099d0ef98e179bc9ea7c548ba527949e26288637a0b65e3c73b76dd06e6f,0.5768637657165527,0.5464937686920166,0.5677527785301208,0
97,3020000012072-09-01,3020000026844-09-01,샴푸용기,화장품 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08964a6c84ce8cbe101428d44c160746ec10ea66642096ecbc939f7769ffc7696,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b035c516d305aed14571243152256c21dad8a464247adf2be4bf8f8d73dc6bde33,0.8111864328384399,0.7175285816192627,0.7830891013145447,0
98,3020000030702-09-01,3020000011702-09-01,음료수 병,포장용 용기,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0b9dddcdc7170a0769ff13faeaeaa94409b5ea68e3ca8d2a1,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b070abdd713d0b290ac325e975e3fdd65a337014d876206ef64e2b797283f9e46b,0.7840898036956787,0.8382444381713867,0.8003362417221069,0
